areaType,areaName,areaCode,date,variants
nation,England,E92000001,2022-02-27,"[{'variant': 'Other', 'cumWeeklySequenced': 1955063.0, 'newWeeklyPercentage': 0.33}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1955063.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1955063.0, 'newWeeklyPercentage': 25.5}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 1955063.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 1955063.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1955063.0, 'newWeeklyPercentage': 74.15}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-02-20,"[{'variant': 'Other', 'cumWeeklySequenced': 1911980.0, 'newWeeklyPercentage': 0.33}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1911980.0, 'newWeeklyPercentage': 0.02}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1911980.0, 'newWeeklyPercentage': 42.42}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 1911980.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 1911980.0, 'newWeeklyPercentage': 0.02}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1911980.0, 'newWeeklyPercentage': 57.2}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-02-13,"[{'variant': 'Other', 'cumWeeklySequenced': 1870584.0, 'newWeeklyPercentage': 0.27}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1870584.0, 'newWeeklyPercentage': 0.03}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1870584.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1870584.0, 'newWeeklyPercentage': 58.85}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 1870584.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 1870584.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1870584.0, 'newWeeklyPercentage': 40.84}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-02-06,"[{'variant': 'Other', 'cumWeeklySequenced': 1813903.0, 'newWeeklyPercentage': 0.18}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1813903.0, 'newWeeklyPercentage': 0.02}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1813903.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 1813903.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1813903.0, 'newWeeklyPercentage': 75.5}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 1813903.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1813903.0, 'newWeeklyPercentage': 24.27}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-01-30,"[{'variant': 'Other', 'cumWeeklySequenced': 1753840.0, 'newWeeklyPercentage': 0.16}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 1753840.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1753840.0, 'newWeeklyPercentage': 0.05}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1753840.0, 'newWeeklyPercentage': 0.02}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 1753840.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 1753840.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1753840.0, 'newWeeklyPercentage': 84.41}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 1753840.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 1753840.0, 'newWeeklyPercentage': 0.01}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1753840.0, 'newWeeklyPercentage': 15.35}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-01-23,"[{'variant': 'Other', 'cumWeeklySequenced': 1687780.0, 'newWeeklyPercentage': 0.08}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1687780.0, 'newWeeklyPercentage': 0.07}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1687780.0, 'newWeeklyPercentage': 0.03}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1687780.0, 'newWeeklyPercentage': 91.7}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1687780.0, 'newWeeklyPercentage': 8.11}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-01-16,"[{'variant': 'Other', 'cumWeeklySequenced': 1632023.0, 'newWeeklyPercentage': 0.08}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1632023.0, 'newWeeklyPercentage': 0.23}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1632023.0, 'newWeeklyPercentage': 0.1}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1632023.0, 'newWeeklyPercentage': 95.23}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 1632023.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1632023.0, 'newWeeklyPercentage': 4.36}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-01-09,"[{'variant': 'Other', 'cumWeeklySequenced': 1569987.0, 'newWeeklyPercentage': 0.08}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 1569987.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1569987.0, 'newWeeklyPercentage': 0.61}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1569987.0, 'newWeeklyPercentage': 0.2}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 1569987.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1569987.0, 'newWeeklyPercentage': 96.5}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1569987.0, 'newWeeklyPercentage': 2.61}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2022-01-02,"[{'variant': 'Other', 'cumWeeklySequenced': 1510270.0, 'newWeeklyPercentage': 0.07}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 1510270.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1510270.0, 'newWeeklyPercentage': 1.47}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1510270.0, 'newWeeklyPercentage': 0.53}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 1510270.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1510270.0, 'newWeeklyPercentage': 96.37}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1510270.0, 'newWeeklyPercentage': 1.57}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-12-26,"[{'variant': 'Other', 'cumWeeklySequenced': 1434339.0, 'newWeeklyPercentage': 0.08}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 1434339.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1434339.0, 'newWeeklyPercentage': 3.17}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1434339.0, 'newWeeklyPercentage': 1.27}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1434339.0, 'newWeeklyPercentage': 94.19}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1434339.0, 'newWeeklyPercentage': 1.29}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-12-19,"[{'variant': 'Other', 'cumWeeklySequenced': 1368353.0, 'newWeeklyPercentage': 0.16}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 1368353.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1368353.0, 'newWeeklyPercentage': 11.05}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1368353.0, 'newWeeklyPercentage': 4.53}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1368353.0, 'newWeeklyPercentage': 82.93}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1368353.0, 'newWeeklyPercentage': 1.32}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-12-12,"[{'variant': 'Other', 'cumWeeklySequenced': 1318655.0, 'newWeeklyPercentage': 0.11}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1318655.0, 'newWeeklyPercentage': 28.54}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1318655.0, 'newWeeklyPercentage': 11.01}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1318655.0, 'newWeeklyPercentage': 59.61}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1318655.0, 'newWeeklyPercentage': 0.74}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-12-05,"[{'variant': 'Other', 'cumWeeklySequenced': 1252309.0, 'newWeeklyPercentage': 0.1}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1252309.0, 'newWeeklyPercentage': 61.9}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1252309.0, 'newWeeklyPercentage': 21.72}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1252309.0, 'newWeeklyPercentage': 15.63}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1252309.0, 'newWeeklyPercentage': 0.65}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-11-28,"[{'variant': 'Other', 'cumWeeklySequenced': 1193760.0, 'newWeeklyPercentage': 0.05}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1193760.0, 'newWeeklyPercentage': 73.57}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1193760.0, 'newWeeklyPercentage': 23.25}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1193760.0, 'newWeeklyPercentage': 2.73}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1193760.0, 'newWeeklyPercentage': 0.4}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-11-21,"[{'variant': 'Other', 'cumWeeklySequenced': 1136636.0, 'newWeeklyPercentage': 0.04}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1136636.0, 'newWeeklyPercentage': 76.95}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1136636.0, 'newWeeklyPercentage': 21.07}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1136636.0, 'newWeeklyPercentage': 1.63}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1136636.0, 'newWeeklyPercentage': 0.3}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-11-14,"[{'variant': 'Other', 'cumWeeklySequenced': 1087430.0, 'newWeeklyPercentage': 0.07}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1087430.0, 'newWeeklyPercentage': 78.91}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1087430.0, 'newWeeklyPercentage': 19.3}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1087430.0, 'newWeeklyPercentage': 1.5}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1087430.0, 'newWeeklyPercentage': 0.21}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-11-07,"[{'variant': 'Other', 'cumWeeklySequenced': 1042209.0, 'newWeeklyPercentage': 0.07}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 1042209.0, 'newWeeklyPercentage': 81.7}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 1042209.0, 'newWeeklyPercentage': 16.87}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 1042209.0, 'newWeeklyPercentage': 1.21}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 1042209.0, 'newWeeklyPercentage': 0.14}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
